String,Order,Type,Importance
XZYXYX,6,XXXYYZ,0.045924791810561305
XIIZZZ,4,XZZZ,0.04591238867154285
YIYZII,3,YYZ,0.045911409789074945
XXZIZZ,5,XXZZZ,0.04589544600018535
XYZZYZ,6,XYYZZZ,0.04582014033595869
ZZXXXX,6,XXXXZZ,0.04580898259553564
YZXIYZ,5,XYYZZ,0.045763159159901735
XYXYIX,5,XXXYY,0.04574620982567082
IIXZXI,3,XXZ,0.045712056114353736
IIXXXZ,4,XXXZ,0.045559286870144676
XYIZXY,5,XXYYZ,0.04550985864992162
XZXYYI,5,XXYYZ,0.04549626819753237
IZYIYI,3,YYZ,0.045474580777620954
ZYIZYZ,5,YYZZZ,0.0454617534083742
XYZYXI,5,XXYYZ,0.04545430299454274
XIZIXZ,4,XXZZ,0.045358317890752675
ZXYYXI,5,XXYYZ,0.045346740323319465
XIXYYZ,5,XXYYZ,0.04530507139220808
IIZXZX,4,XXZZ,0.045291427046278435
XZXXZZ,6,XXXZZZ,0.045265369834667696
ZYYXIZ,5,XYYZZ,0.0452215262885262
ZIXXZI,4,XXZZ,0.045190782890027724
IZYXYZ,5,XYYZZ,0.04518141257821768
YZZIIY,4,YYZZ,0.04506703227312829
ZXIYIY,4,XYYZ,0.04505500780391015
YIYYZY,5,YYYYZ,0.04500366419526265
ZZIIYY,4,YYZZ,0.044997359311029786
IYXYZI,4,XYYZ,0.04498593947235403
IXYXZY,5,XXYYZ,0.0449804739977392
ZXXIXX,5,XXXXZ,0.044880836218281775
ZXYZYI,5,XYYZZ,0.044873647722215346
YXYIXZ,5,XXYYZ,0.04486558441665841
XIIZXX,4,XXXZ,0.04486435707338128
XXIZIX,4,XXXZ,0.04483716814809206
ZYXZYX,6,XXYYZZ,0.04479231289679808
XXXIIZ,4,XXXZ,0.04478402474053724
XYXZYI,5,XXYYZ,0.04477380813100138
YYZIZZ,5,YYZZZ,0.04476658783308564
YYXXZZ,6,XXYYZZ,0.044762719699149287
IXXYYZ,5,XXYYZ,0.044759987070019616
YZZXYZ,6,XYYZZZ,0.044712847190907415
XZIIZZ,4,XZZZ,0.04471243515115406
IIXIZX,3,XXZ,0.044683490434005754
XZIYXY,5,XXYYZ,0.044681341690002915
YYXXYY,6,XXYYYY,0.04464348592633299
ZZXIXZ,5,XXZZZ,0.044638360171050655
ZXYXYI,5,XXYYZ,0.0446378320160288
XYZZZY,6,XYYZZZ,0.044618030881812445
XZXZXX,6,XXXXZZ,0.04461613871030097
ZXZIXZ,5,XXZZZ,0.044595427960005145
ZZZIXZ,5,XZZZZ,0.04459267783367947
YZYXII,4,XYYZ,0.04456874408966886
XIZXXI,4,XXXZ,0.04454178031042329
IZZXII,3,XZZ,0.04451261480163529
YZZIZY,5,YYZZZ,0.04447972984810146
IXIXZI,3,XXZ,0.04447578413139476
XIYYXZ,5,XXYYZ,0.04445523090529241
IXXIZX,4,XXXZ,0.04444687604389213
XYZIXY,5,XXYYZ,0.04442101326921587
IIZZXZ,4,XZZZ,0.044397631153545905
YIXYXZ,5,XXYYZ,0.04439534346037937
XXZIII,3,XXZ,0.04437191018999738
YZYXIX,5,XXYYZ,0.04436217202536861
XYYZXX,6,XXXYYZ,0.04432856944581351
IYZYZZ,5,YYZZZ,0.044311696592650225
ZYYXZX,6,XXYYZZ,0.04428640098255848
ZZXIXI,4,XXZZ,0.04424038604553634
XIYZYX,5,XXYYZ,0.044159001264767433
YXZZYZ,6,XYYZZZ,0.04414763031106339
IZXIXX,4,XXXZ,0.044145141865683
XXIIIZ,3,XXZ,0.044113865388075886
YIIYIZ,3,YYZ,0.04410166657706016
ZYZZYI,5,YYZZZ,0.04403952688519749
XXZZXZ,6,XXXZZZ,0.04402479872625205
YZXXXY,6,XXXYYZ,0.043961984210043284
YYIIZZ,4,YYZZ,0.0439527220950081
XZXXZI,5,XXXZZ,0.04395131668478617
IIXYYZ,4,XYYZ,0.04394309002499981
YZZYZZ,6,YYZZZZ,0.043917929374682904
YIXIYZ,4,XYYZ,0.04386688779000249
ZIIXII,2,XZ,0.0438544894519549
XIZYYX,5,XXYYZ,0.043849627105643205
YIXZIY,4,XYYZ,0.0438350716425487
IZZXXZ,5,XXZZZ,0.04377253207518498
ZIXZII,3,XZZ,0.043756387347472475
IZXIZX,4,XXZZ,0.04370799944391374
YZYZYY,6,YYYYZZ,0.043688621585028585
XZZYZY,6,XYYZZZ,0.04367392278993249
ZYYYZY,6,YYYYZZ,0.04365651787137231
XIXXXZ,5,XXXXZ,0.043642462125514404
XIXZZX,5,XXXZZ,0.043632940808041365
YYZYYI,5,YYYYZ,0.04361381156774265
YZZYIZ,5,YYZZZ,0.04357136139576156
XIIXZX,4,XXXZ,0.043565614334679544
YYZIZX,5,XYYZZ,0.04354174102674802
XXIXYY,5,XXXYY,0.04353916059885908
ZZYYIX,5,XYYZZ,0.04352202978319246
IIYXXY,4,XXYY,0.04348161940357839
ZIIXXZ,4,XXZZ,0.04345327874342051
YYZXZZ,6,XYYZZZ,0.04341513122707681
ZXXZZZ,6,XXZZZZ,0.04341251490853055
YXZIYX,5,XXYYZ,0.043395786981677884
XZXZYY,6,XXYYZZ,0.043357932469702674
YZIXXY,5,XXYYZ,0.043352647280486475
XZXIXZ,5,XXXZZ,0.04333724279246932
XYYXZZ,6,XXYYZZ,0.043332721284451106
XZIIXZ,4,XXZZ,0.043332611066837834
ZZYXIY,5,XYYZZ,0.04329018178533911
IIYXYZ,4,XYYZ,0.043256645269887546
ZYIYZI,4,YYZZ,0.04318384252825828
XZZZXX,6,XXXZZZ,0.043181400894074705
XZIYIY,4,XYYZ,0.043163470798429034
IZZXZI,4,XZZZ,0.04315277894639908
ZIZXXZ,5,XXZZZ,0.04305511167571906
ZZXXZI,5,XXZZZ,0.043042378533025526
XXZIIZ,4,XXZZ,0.04302818883041821
IXXIZI,3,XXZ,0.04297827562692609
XXXXXZ,6,XXXXXZ,0.042848153045269836
IYXZZY,5,XYYZZ,0.04276281371349526
XZZIZZ,5,XZZZZ,0.04275647432785095
YYZXXI,5,XXYYZ,0.0427437637478188
IXZXXX,5,XXXXZ,0.042695637321210525
ZYYXXZ,6,XXYYZZ,0.04268305551705565
IYIYIX,3,XYY,0.04260628999288499
YYXXZX,6,XXXYYZ,0.04257453308930526
YXYZXI,5,XXYYZ,0.04252747998665542
IZXYYI,4,XYYZ,0.042496563153302545
XZYIYX,5,XXYYZ,0.04246225458632024
IIXYIY,3,XYY,0.042439083880227005
XZIXIX,4,XXXZ,0.04243887646396992
IIZYXY,4,XYYZ,0.04242989456604914
XXZYYZ,6,XXYYZZ,0.04241558512168222
YYZXIZ,5,XYYZZ,0.042410636684979394
XIIXZZ,4,XXZZ,0.04233364529801648
YYXYYX,6,XXYYYY,0.0423307216149566
IIXXZI,3,XXZ,0.0423023737725675
IXZXZZ,5,XXZZZ,0.042300861408375655
ZXYIYZ,5,XYYZZ,0.04224116158369061
XXXYIY,5,XXXYY,0.04223858397559617
ZYIYII,3,YYZ,0.04222549533056959
ZXZXXX,6,XXXXZZ,0.042208275772192536
XZYZYZ,6,XYYZZZ,0.04213866909281318
ZIXXXX,5,XXXXZ,0.042137591209403094
YXXZZY,6,XXYYZZ,0.04212626326306308
IIYYZI,3,YYZ,0.04207589386815005
ZZXXZZ,6,XXZZZZ,0.042039781422670904
YIZZYI,4,YYZZ,0.04203195216278168
XIIIIZ,2,XZ,0.04199854177110968
XZXIYY,5,XXYYZ,0.041897403868073134
IIZXZZ,4,XZZZ,0.04188228963230416
XYZXYI,5,XXYYZ,0.04188026701012151
IYIYII,2,YY,0.04186492608353385
XXXXZI,5,XXXXZ,0.041831948545533085
XXZZZZ,6,XXZZZZ,0.041711285569762946
XYYIIZ,4,XYYZ,0.041653697506469495
ZIIYZY,4,YYZZ,0.04160319215258415
YIZIXY,4,XYYZ,0.04160128727782937
XYIZYX,5,XXYYZ,0.04147169200838477
IYYYXY,5,XYYYY,0.04147042163088531
IZZIXZ,4,XZZZ,0.04145955759045293
YIXIZY,4,XYYZ,0.041279672960396314
XZIXXZ,5,XXXZZ,0.04125959230482235
XZXZIZ,5,XXZZZ,0.041237363624552895
YIZXZY,5,XYYZZ,0.041227080489196544
YXIYXX,5,XXXYY,0.04112285956610822
IZYYZX,5,XYYZZ,0.04109839078145292
IZZYYZ,5,YYZZZ,0.041087519406830905
YIIZZY,4,YYZZ,0.041042399108362757
YYXYZY,6,XYYYYZ,0.041029715163176425
ZIXYZY,5,XYYZZ,0.041001346822601696
IZXXXX,5,XXXXZ,0.04097762630121169
XIYXYZ,5,XXYYZ,0.04097277291385569
ZXXZXX,6,XXXXZZ,0.0409364599356548
IIZZXX,4,XXZZ,0.04088782055898451
IYZZYZ,5,YYZZZ,0.04082846656874271
XXXZIX,5,XXXXZ,0.04081114399745064
ZXXXXZ,6,XXXXZZ,0.040808186782361394
IXXXZI,4,XXXZ,0.040805745210544433
YZZIYI,4,YYZZ,0.04076374961192844
ZXZXZX,6,XXXZZZ,0.04075320127116942
ZIIXIZ,3,XZZ,0.04073598623182662
YZXYIX,5,XXYYZ,0.04073379638149832
YYXIIZ,4,XYYZ,0.040707471358185275
ZXXXIX,5,XXXXZ,0.040704396132829404
XZZIIX,4,XXZZ,0.04070022605929024
ZIXIXX,4,XXXZ,0.040700091782139826
IYYXZI,4,XYYZ,0.040606867131327676
ZZYYZZ,6,YYZZZZ,0.040605252125676325
IYZYIX,4,XYYZ,0.04060447105673368
XZYZZY,6,XYYZZZ,0.040574315671115226
XZXZII,4,XXZZ,0.04057218049801821
IZYXYI,4,XYYZ,0.04048697428463656
IXZZIZ,4,XZZZ,0.0404840923641382
IZXXXI,4,XXXZ,0.0404610308755847
XXZXZX,6,XXXXZZ,0.04043064082968968
IIZXXZ,4,XXZZ,0.04039480804445947
XZXYIY,5,XXYYZ,0.04037189362385083
ZZXXZX,6,XXXZZZ,0.04035092092150856
YIZYXX,5,XXYYZ,0.04031605688350057
XIXIXZ,4,XXXZ,0.04020421983933119
YXZXYZ,6,XXYYZZ,0.04017801589535398
ZIIYIY,3,YYZ,0.04015138913731829
YXZXYI,5,XXYYZ,0.04003208492328546
YXYZIX,5,XXYYZ,0.04000844299912371
IYYXZX,5,XXYYZ,0.03998116628206229
YIZXXY,5,XXYYZ,0.039938454486347766
YYIZXI,4,XYYZ,0.0398770352966509
YXZYIX,5,XXYYZ,0.039813372698319194
XZZXXZ,6,XXXZZZ,0.03973613626522435
XIIZZX,4,XXZZ,0.03971272272800526
YZYYYX,6,XYYYYZ,0.03970398428411369
ZIXXIZ,4,XXZZ,0.03957373984351202
ZYYYYI,5,YYYYZ,0.03953072690564738
YIZZXY,5,XYYZZ,0.03930093703456794
YXXIYI,4,XXYY,0.039276823600246896
IIZZXI,3,XZZ,0.03926613931672116
XXYZYI,5,XXYYZ,0.03924685739142939
ZYZXZY,6,XYYZZZ,0.03924014801905172
ZYYIXZ,5,XYYZZ,0.03923908121026924
ZIXZXX,5,XXXZZ,0.039114375155422904
ZYYZXI,5,XYYZZ,0.03905646915032393
ZIIYYZ,4,YYZZ,0.03904177178187409
ZYZYIX,5,XYYZZ,0.0390399981265484
ZYYIIX,4,XYYZ,0.03903883230753044
IIIZZZ,3,ZZZ,0.03903116708752834
ZXXYYZ,6,XXYYZZ,0.039027107752522175
ZIZIIZ,3,ZZZ,0.03901466824444082
YYIXIZ,4,XYYZ,0.039005930737033706
XZIZZX,5,XXZZZ,0.03895146237908137
ZXYXIY,5,XXYYZ,0.03889080358578664
IYZIYI,3,YYZ,0.03888494365309439
YIIYZX,4,XYYZ,0.03886458162698115
IIIXIZ,2,XZ,0.038858038289161234
ZIZXIZ,4,XZZZ,0.03884269521974294
YIIXZY,4,XYYZ,0.038822531743817834
ZYZYZZ,6,YYZZZZ,0.03879305899813128
IIYZZY,4,YYZZ,0.03870319409329566
YYZXZI,5,XYYZZ,0.03869938648134072
ZXYXYX,6,XXXYYZ,0.038689558370123556
XZIIIZ,3,XZZ,0.038546964524479595
XIIYYZ,4,XYYZ,0.03853969550688258
XZZXZI,5,XXZZZ,0.038484744622493856
IYXYZZ,5,XYYZZ,0.038477483619464445
IXYYXI,4,XXYY,0.038448047545647596
YIIYXZ,4,XYYZ,0.03840237613560164
IXZYYZ,5,XYYZZ,0.03839964174992329
IXZXXZ,5,XXXZZ,0.03826830791320218
YIXYIZ,4,XYYZ,0.038242275132945945
YZYXZI,5,XYYZZ,0.03821583743223984
ZIXYYX,5,XXYYZ,0.03817016076926581
XXYZYZ,6,XXYYZZ,0.03815287861844781
ZXZZXI,5,XXZZZ,0.03812480502633995
YYZIIX,4,XYYZ,0.03808583472178016
YIZZYZ,5,YYZZZ,0.03803691875985716
IIZXZI,3,XZZ,0.037990862429068246
ZZIZZZ,5,ZZZZZ,0.03789552685687464
YZYIXZ,5,XYYZZ,0.03775848941968289
XXYYZX,6,XXXYYZ,0.03772360131517809
YIYIXZ,4,XYYZ,0.03766297624395559
YXXIZY,5,XXYYZ,0.03754069494325709
ZXIIXX,4,XXXZ,0.037536243073771715
YYZZZX,6,XYYZZZ,0.03752061181626558
IXIYYZ,4,XYYZ,0.03741621383852498
IYYYYZ,5,YYYYZ,0.03736348066312452
YXXIYX,5,XXXYY,0.03732415514699585
XZXIZZ,5,XXZZZ,0.037281372100381086
XZZZXI,5,XXZZZ,0.03721084531772003
XIYZYZ,5,XYYZZ,0.037210825841159416
IXYYIZ,4,XYYZ,0.03718285487632577
YZYXIZ,5,XYYZZ,0.03717485621088763
XIXYZY,5,XXYYZ,0.037121367137939135
YXZXIY,5,XXYYZ,0.03710516151317187
ZXIZZX,5,XXZZZ,0.037056670681025715
YYZXII,4,XYYZ,0.03694691992278697
ZIYIYI,3,YYZ,0.03691855647411062
XZXIXX,5,XXXXZ,0.036846722586479655
IYXIYX,4,XXYY,0.03682350868627568
YYIXIX,4,XXYY,0.036814717241438394
YXXYIZ,5,XXYYZ,0.036794688087995665
IIYYXZ,4,XYYZ,0.03671927800896772
XZZYIY,5,XYYZZ,0.03665328009200804
XIZYZY,5,XYYZZ,0.0365762601530123
YXIXYZ,5,XXYYZ,0.03651394717163106
XXZXXZ,6,XXXXZZ,0.03622963445708659
XIZYIY,4,XYYZ,0.03617591676427725
IYIYZX,4,XYYZ,0.03608315369860084
YZXIXY,5,XXYYZ,0.03590171453846826
XXIYIY,4,XXYY,0.03588953662214074
ZYZYZX,6,XYYZZZ,0.03581192583357629
YYZZYY,6,YYYYZZ,0.03574180396773064
ZXYIYI,4,XYYZ,0.03565408071445317
IXZYYI,4,XYYZ,0.03547779276359224
ZIZYZY,5,YYZZZ,0.03532919989948294
IYIXZY,4,XYYZ,0.03523790195466438
XXZXIX,5,XXXXZ,0.035217112389101274
XXXZXI,5,XXXXZ,0.03514180413218574
XIZZXZ,5,XXZZZ,0.03511468528497601
YIIIIY,2,YY,0.0350788047842452
IIZXXX,4,XXXZ,0.03498624738732843
XXXIXZ,5,XXXXZ,0.03485975781102664
IXZXZI,4,XXZZ,0.03484714554898776
YIXYYY,5,XYYYY,0.03474895229377636
IXZXXI,4,XXXZ,0.03470057453292929
IYXYIX,4,XXYY,0.03450496812935129
IYXXYZ,5,XXYYZ,0.03449293869840761
ZZZZXZ,6,XZZZZZ,0.03424516199143716
YIXIYX,4,XXYY,0.03408179005874989
ZXYZYZ,6,XYYZZZ,0.033978290352851145
XZXIXI,4,XXXZ,0.03390330938971246
ZZZXIZ,5,XZZZZ,0.033718889440500215
YIXXXY,5,XXXYY,0.033698670702211185
YZZYZX,6,XYYZZZ,0.033655200240341
IXYIXY,4,XXYY,0.03327731464000373
XXXIZX,5,XXXXZ,0.03316146509684695
XXXXIZ,5,XXXXZ,0.03311926758961824
XZXZIX,5,XXXZZ,0.032894957264814895
XZXXYY,6,XXXYYZ,0.0327808003738804
IXXXXZ,5,XXXXZ,0.03265581659299487
IZXZIZ,4,XZZZ,0.032545202374340686
ZYYXZZ,6,XYYZZZ,0.03246026230978359
IZYYXI,4,XYYZ,0.032429062484511974
YZYXZZ,6,XYYZZZ,0.0322902548949245
IIIIIZ,1,Z,0.032261054079079754
YIXYIX,4,XXYY,0.03220829716320034
YZXYZX,6,XXYYZZ,0.031953493423341264
ZYZYII,4,YYZZ,0.031894424429678214
XZZIII,3,XZZ,0.03176175507583305
YZIIXY,4,XYYZ,0.03162835427041666
YZYZXZ,6,XYYZZZ,0.03161361258604289
YIXZYX,5,XXYYZ,0.03149997683075147
YXYIZX,5,XXYYZ,0.031444127908498806
YXZYZX,6,XXYYZZ,0.031335090711486935
YIXZZY,5,XYYZZ,0.031091292196055925
IXZXIZ,4,XXZZ,0.031064922228266668
YZYYIY,5,YYYYZ,0.03091180217120405
IYYIZX,4,XYYZ,0.03071459982234087
YZXIYI,4,XYYZ,0.030503903642550723
ZXXXZZ,6,XXXZZZ,0.030426789386370705
ZXIXZX,5,XXXZZ,0.030366050870414513
XZXXZX,6,XXXXZZ,0.0302232891340322
IYIYIZ,3,YYZ,0.03020630546114068
XYYIIX,4,XXYY,0.030173502537291997
XYZIYX,5,XXYYZ,0.03012259742112731
YIXIIY,3,XYY,0.029904200782201823
IZXYZY,5,XYYZZ,0.029806552566099813
YZZYXI,5,XYYZZ,0.029801755218698645
YZZIYZ,5,YYZZZ,0.029661280109240303
XZYXIY,5,XXYYZ,0.029407468295944216
ZZZIXI,4,XZZZ,0.029294110788859302
ZYYYYZ,6,YYYYZZ,0.02912181096866545
YIXZXY,5,XXYYZ,0.02887308558200379
YZXYYY,6,XYYYYZ,0.028865247011153866
XZXIZX,5,XXXZZ,0.02868853171985953
ZXZIZX,5,XXZZZ,0.028506671328347256
ZYZYIZ,5,YYZZZ,0.028438914818666904
ZXIXZZ,5,XXZZZ,0.028326102501361992
XZZYYZ,6,XYYZZZ,0.02795892705111249
XYIXIY,4,XXYY,0.02777978079022298
YIZXYI,4,XYYZ,0.02777457303264989
IXZXIX,4,XXXZ,0.027691423133095822
XYIZYZ,5,XYYZZ,0.026751545718808535
XZZZYY,6,XYYZZZ,0.026416367900561
IYXYIZ,4,XYYZ,0.02625473885177713
ZZZZXX,6,XXZZZZ,0.0260179001336047
XYYXZX,6,XXXYYZ,0.024811312756631343
IYIYZI,3,YYZ,0.024470160556480606
ZXYYIX,5,XXYYZ,0.021232135191270644
YIZYXI,4,XYYZ,0.019888401163790155
XZIZIX,4,XXZZ,0.01964482042369431
IIIIII,0,,2.4460139796459496e-17
IIIYZX,3,XYZ,0.0
IIXIYX,3,XXY,0.0
ZZZZZY,6,YZZZZZ,0.0
ZZZZYI,5,YZZZZ,0.0
IIXIYZ,3,XYZ,0.0
IIXIZY,3,XYZ,0.0
IIIZIY,2,YZ,0.0
IIIZXY,3,XYZ,0.0
IIIZYI,2,YZ,0.0
IIIZYX,3,XYZ,0.0
IIIZYZ,3,YZZ,0.0
IIIZZY,3,YZZ,0.0
ZZZIIY,4,YZZZ,0.0
ZZZIXY,5,XYZZZ,0.0
ZZZIYI,4,YZZZ,0.0
ZZZIYX,5,XYZZZ,0.0
ZZZIYZ,5,YZZZZ,0.0
XZZXYZ,6,XXYZZZ,0.0
IIIIZY,2,YZ,0.0
XZYZII,4,XYZZ,0.0
XZYZIX,5,XXYZZ,0.0
XZYZIZ,5,XYZZZ,0.0
XZYZXI,5,XXYZZ,0.0
XZYZXX,6,XXXYZZ,0.0
XZYZXZ,6,XXYZZZ,0.0
XZYZYY,6,XYYYZZ,0.0
IIIIXY,2,XY,0.0
IIIIYI,1,Y,0.0
IIIYIX,2,XY,0.0
IIIYIZ,2,YZ,0.0
IIIYXI,2,XY,0.0
IIIYXX,3,XXY,0.0
IIIYXZ,3,XYZ,0.0
IIIYYY,3,YYY,0.0
IIIYZI,2,YZ,0.0
YIIZYY,4,YYYZ,0.0
YIIZZI,3,YZZ,0.0
YIIZZX,4,XYZZ,0.0
YIIZZZ,4,YZZZ,0.0
XZYYIY,5,XYYYZ,0.0
XZYYXY,6,XXYYYZ,0.0
XZYYYI,5,XYYYZ,0.0
XZYYYX,6,XXYYYZ,0.0
XZZIYZ,5,XYZZZ,0.0
XZZIZY,5,XYZZZ,0.0
YIIYIY,3,YYY,0.0
YIIYXY,4,XYYY,0.0
YIIYYI,3,YYY,0.0
YIIYYX,4,XYYY,0.0
YIIYYZ,4,YYYZ,0.0
YIIYZY,4,YYYZ,0.0
YIXIXZ,4,XXYZ,0.0
YIXIYY,4,XYYY,0.0
YIXIZI,3,XYZ,0.0
YIXIZX,4,XXYZ,0.0
YIXIZZ,4,XYZZ,0.0
YIXXII,3,XXY,0.0
YIXXIX,4,XXXY,0.0
YIXXIZ,4,XXYZ,0.0
XZYZZX,6,XXYZZZ,0.0
XZYZZZ,6,XYZZZZ,0.0
YIIZII,2,YZ,0.0
YIIZIX,3,XYZ,0.0
YIIZIZ,3,YZZ,0.0
YIIZXI,3,XYZ,0.0
YIIZXX,4,XXYZ,0.0
YIIZXZ,4,XYZZ,0.0
YIXXZZ,5,XXYZZ,0.0
XZYXII,4,XXYZ,0.0
XZYXIX,5,XXXYZ,0.0
XZYXIZ,5,XXYZZ,0.0
XZYXXI,5,XXXYZ,0.0
XZYXXX,6,XXXXYZ,0.0
XZYXXZ,6,XXXYZZ,0.0
XZYXYY,6,XXYYYZ,0.0
XZYXZI,5,XXYZZ,0.0
XZYYYZ,6,XYYYZZ,0.0
XZYYZY,6,XYYYZZ,0.0
YIXIII,2,XY,0.0
YIXIIX,3,XXY,0.0
YIXIIZ,3,XYZ,0.0
YIXIXI,3,XXY,0.0
YIXIXX,4,XXXY,0.0
YIXYYX,5,XXYYY,0.0
YIXYYZ,5,XYYYZ,0.0
YIXYZY,5,XYYYZ,0.0
XZYIII,3,XYZ,0.0
XZYIIX,4,XXYZ,0.0
XZYIIZ,4,XYZZ,0.0
XZYIXI,4,XXYZ,0.0
XZYIXX,5,XXXYZ,0.0
XZYIXZ,5,XXYZZ,0.0
XZYIYY,5,XYYYZ,0.0
YIXXXI,4,XXXY,0.0
YIXXXX,5,XXXXY,0.0
YIXXXZ,5,XXXYZ,0.0
YIXXYY,5,XXYYY,0.0
YIXXZI,4,XXYZ,0.0
YIXXZX,5,XXXYZ,0.0
XZYIZZ,5,XYZZZ,0.0
YIXZII,3,XYZ,0.0
YIXZIX,4,XXYZ,0.0
YIXZIZ,4,XYZZ,0.0
YIXZXI,4,XXYZ,0.0
YIXZXX,5,XXXYZ,0.0
YIXZXZ,5,XXYZZ,0.0
YIXZYY,5,XYYYZ,0.0
YIXZZI,4,XYZZ,0.0
YIXZZX,5,XXYZZ,0.0
YIXZZZ,5,XYZZZ,0.0
XZYXZX,6,XXXYZZ,0.0
XZYXZZ,6,XXYZZZ,0.0
YIXYIY,4,XYYY,0.0
YIXYXY,5,XXYYY,0.0
YIXYYI,4,XYYY,0.0
XZXZYI,5,XXYZZ,0.0
XZXZYX,6,XXXYZZ,0.0
XZXZYZ,6,XXYZZZ,0.0
XZXZZY,6,XXYZZZ,0.0
YIYIIY,3,YYY,0.0
YIYIXY,4,XYYY,0.0
YIYIYI,3,YYY,0.0
YIYIYX,4,XYYY,0.0
YIYIYZ,4,YYYZ,0.0
YIYIZY,4,YYYZ,0.0
XZXYII,4,XXYZ,0.0
XZXYIX,5,XXXYZ,0.0
XZXYIZ,5,XXYZZ,0.0
XZXYXI,5,XXXYZ,0.0
XZYIZI,4,XYZZ,0.0
XZYIZX,5,XXYZZ,0.0
XZXYYY,6,XXYYYZ,0.0
XZXYZI,5,XXYZZ,0.0
XZXYZX,6,XXXYZZ,0.0
XZXYZZ,6,XXYZZZ,0.0
YIYXIY,4,XYYY,0.0
YIYXXY,5,XXYYY,0.0
YIYXYI,4,XYYY,0.0
YIYXYX,5,XXYYY,0.0
YIYXYZ,5,XYYYZ,0.0
YIYXZY,5,XYYYZ,0.0
XZXXIY,5,XXXYZ,0.0
XZXXXY,6,XXXXYZ,0.0
XZXXYI,5,XXXYZ,0.0
XZXXYX,6,XXXXYZ,0.0
XZXZIY,5,XXYZZ,0.0
XZXZXY,6,XXXYZZ,0.0
YIIXII,2,XY,0.0
YIIXIX,3,XXY,0.0
YIIXIZ,3,XYZ,0.0
YIIXXI,3,XXY,0.0
YIIXXX,4,XXXY,0.0
YIIXXZ,4,XXYZ,0.0
YIIXYY,4,XYYY,0.0
YIIXZI,3,XYZ,0.0
YIIXZX,4,XXYZ,0.0
YIIXZZ,4,XYZZ,0.0
XZZIIY,4,XYZZ,0.0
XZZIXY,5,XXYZZ,0.0
XZZIYI,4,XYZZ,0.0
XZXIYI,4,XXYZ,0.0
XZXYXX,6,XXXXYZ,0.0
XZXYXZ,6,XXXYZZ,0.0
XZXXYZ,6,XXXYZZ,0.0
XZXXZY,6,XXXYZZ,0.0
YIYYII,3,YYY,0.0
YIYYIX,4,XYYY,0.0
YIYYIZ,4,YYYZ,0.0
YIYYXI,4,XYYY,0.0
YIYYXX,5,XXYYY,0.0
YIYYXZ,5,XYYYZ,0.0
YIYYYY,5,YYYYY,0.0
YIYYZI,4,YYYZ,0.0
YIYYZX,5,XYYYZ,0.0
YIYYZZ,5,YYYZZ,0.0
XZXIIY,4,XXYZ,0.0
XZXIXY,5,XXXYZ,0.0
XZYZZI,5,XYZZZ,0.0
XZZXZY,6,XXYZZZ,0.0
XZIYXX,5,XXXYZ,0.0
XZXIYX,5,XXXYZ,0.0
XZXIYZ,5,XXYZZ,0.0
XZXIZY,5,XXYZZ,0.0
YIYZIY,4,YYYZ,0.0
YIYZXY,5,XYYYZ,0.0
YIYZYI,4,YYYZ,0.0
YIYZYX,5,XYYYZ,0.0
YIYZYZ,5,YYYZZ,0.0
YIYZZY,5,YYYZZ,0.0
XZIZIY,4,XYZZ,0.0
XZIZXY,5,XXYZZ,0.0
XZIZYI,4,XYZZ,0.0
XZIZYX,5,XXYZZ,0.0
XZIZYZ,5,XYZZZ,0.0
YIZXZZ,5,XYZZZ,0.0
XZIZZY,5,XYZZZ,0.0
YIZIII,2,YZ,0.0
YIZIIX,3,XYZ,0.0
YIZIIZ,3,YZZ,0.0
YIZIXI,3,XYZ,0.0
YIZIXX,4,XXYZ,0.0
YIZIXZ,4,XYZZ,0.0
YIZIYY,4,YYYZ,0.0
YIZIZI,3,YZZ,0.0
YIZIZX,4,XYZZ,0.0
YIZIZZ,4,YZZZ,0.0
XZIYII,3,XYZ,0.0
XZIYIX,4,XXYZ,0.0
XZIYIZ,4,XYZZ,0.0
XZIYXI,4,XXYZ,0.0
XZIIXY,4,XXYZ,0.0
XZIIYI,3,XYZ,0.0
XZIYXZ,5,XXYZZ,0.0
XZIYYY,5,XYYYZ,0.0
XZIYZI,4,XYZZ,0.0
XZIYZX,5,XXYZZ,0.0
XZIYZZ,5,XYZZZ,0.0
YIZXII,3,XYZ,0.0
YIZXIX,4,XXYZ,0.0
YIZXIZ,4,XYZZ,0.0
YIZXXI,4,XXYZ,0.0
YIZXXX,5,XXXYZ,0.0
YIZXXZ,5,XXYZZ,0.0
YIZXYY,5,XYYYZ,0.0
YIZXZI,4,XYZZ,0.0
YIZXZX,5,XXYZZ,0.0
YXIIIX,3,XXY,0.0
YXIIIZ,3,XYZ,0.0
XZIXIY,4,XXYZ,0.0
XZIXXY,5,XXXYZ,0.0
XZIXYI,4,XXYZ,0.0
XZIXYX,5,XXXYZ,0.0
XZIXYZ,5,XXYZZ,0.0
XZIXZY,5,XXYZZ,0.0
YIZYIY,4,YYYZ,0.0
YIZYXY,5,XYYYZ,0.0
YIZYYI,4,YYYZ,0.0
YIZYYX,5,XYYYZ,0.0
YIZYYZ,5,YYYZZ,0.0
YIZYZY,5,YYYZZ,0.0
XZIIIY,3,XYZ,0.0
XYZZZI,5,XYZZZ,0.0
